slice,pattern_id,cfu_id,ratio,coverage,selected
3,79,2,3.5408163265306123,0.41836734693877553,False
3,34,1,4.149732620320855,0.41711229946524064,False
3,180,17,31.966666666666665,0.4166666666666667,False
3,97,33,2.4634146341463414,0.4146341463414634,False
3,34,53,19.4,0.4,False
3,180,93,32.50847457627118,0.3898305084745763,False
3,180,2,5.527377521613833,0.3688760806916426,False
3,202,17,12.85,0.36666666666666664,False
3,180,7,17.925233644859812,0.2897196261682243,False
3,145,2,1.6570605187319885,0.2881844380403458,False
3,98,2,3.6526315789473682,0.28421052631578947,False
3,221,39,18.464912280701753,0.2807017543859649,False
3,202,93,13.067796610169491,0.2711864406779661,False
3,181,43,4.348837209302325,0.23255813953488372,False
3,61,6,1.088235294117647,0.22941176470588234,False
3,61,29,2.9310344827586206,0.22413793103448276,False
3,34,47,1.4780927835051547,0.21649484536082475,False
3,97,1,1.0802139037433156,0.21390374331550802,False
3,90,28,2.857142857142857,0.2077922077922078,False
3,61,70,4.594594594594595,0.1891891891891892,False
3,90,19,5.365853658536586,0.18292682926829268,False
3,34,95,43.111111111111114,0.16666666666666666,False
3,181,1,2.0,0.1657754010695187,False
3,61,17,2.8333333333333335,0.15,False
3,181,47,3.0668449197860963,0.1497326203208556,False
3,98,76,2.7941176470588234,0.14705882352941177,False
3,98,1,1.9684210526315788,0.1368421052631579,False
3,202,60,20.83783783783784,0.13513513513513514,False
3,97,53,5.05,0.125,False
3,221,29,36.293103448275865,0.1206896551724138,False
3,79,1,1.9081632653061225,0.10204081632653061,False
3,180,39,16.82456140350877,0.08771929824561403,False
3,202,13,5.546762589928058,0.08633093525179857,False
3,61,42,1.7,0.07,False
3,180,20,34.25,0.05357142857142857,False
3,202,1,4.122994652406417,0.053475935828877004,False
3,34,14,10.077922077922079,0.05194805194805195,False
3,79,39,1.163265306122449,0.05102040816326531,False
3,145,39,5.043859649122807,0.043859649122807015,False
3,97,39,1.7719298245614035,0.03508771929824561,False
3,202,47,1.4876783398184177,0.03372243839169909,False
3,34,23,5.878787878787879,0.030303030303030304,False
3,79,7,1.0918367346938775,0.02040816326530612,False
3,181,42,3.74,0.02,False
3,97,2,1.7178217821782178,0.019801980198019802,False
3,61,47,6.747058823529412,0.01764705882352941,False
3,90,47,2.606818181818182,0.013636363636363636,False
3,98,33,1.1585365853658536,0.012195121951219513,False
3,145,6,3.108108108108108,0.010810810810810811,False
3,180,12,8.852971845672576,0.006777893639207508,False
3,61,1,1.1,0.0058823529411764705,False
3,221,12,8.066508313539192,0.005700712589073635,False
4,25,18,4.0,1.0,False
4,147,38,25.057692307692307,1.0,False
4,178,15,10.95625,1.0,False
4,178,16,23.06578947368421,1.0,False
4,178,36,47.37837837837838,1.0,False
4,178,38,33.71153846153846,1.0,False
4,178,52,21.120481927710845,1.0,False
4,202,3,15.706349206349206,1.0,False
4,202,9,14.65925925925926,1.0,False
4,202,12,22.235955056179776,1.0,False
4,202,26,38.80392156862745,1.0,False
4,202,36,53.486486486486484,1.0,False
4,202,51,38.05769230769231,1.0,False
4,202,61,82.45833333333333,1.0,False
4,202,70,89.95454545454545,1.0,False
4,202,84,98.95,1.0,False
4,236,61,12.625,1.0,False
4,255,74,27.75,1.0,False
4,259,74,28.0,1.0,False
4,202,4,10.814207650273223,0.994535519125683,False
4,178,12,19.696629213483146,0.9887640449438202,False
4,255,44,24.666666666666668,0.9722222222222222,False
4,259,44,24.88888888888889,0.9444444444444444,False
4,147,51,25.057692307692307,0.9423076923076923,False
4,255,26,17.41176470588235,0.9411764705882353,False
4,178,88,125.21428571428571,0.9285714285714286,False
4,313,10,5.922200198216055,0.923191278493558,False
4,236,51,5.826923076923077,0.9230769230769231,False
4,259,26,17.568627450980394,0.9215686274509803,False
4,147,12,14.640449438202246,0.9101123595505618,False
4,202,38,38.05769230769231,0.9038461538461539,False
4,259,51,17.23076923076923,0.9038461538461539,False
4,321,10,5.223339160839161,0.8911713286713286,False
4,343,10,2.9780712683777724,0.8759033142287566,True
4,39,18,3.7872340425531914,0.8723404255319149,False
4,178,70,79.68181818181819,0.8636363636363636,False
4,255,31,26.11764705882353,0.8529411764705882,False
4,259,31,26.352941176470587,0.8529411764705882,False
4,147,84,65.15,0.85,False
4,178,84,87.65,0.85,False
4,202,47,25.371794871794872,0.8461538461538461,False
4,34,36,9.243243243243244,0.8378378378378378,False
4,147,4,7.120218579234972,0.8306010928961749,False
4,147,36,35.21621621621622,0.8108108108108109,False
4,53,12,6.898876404494382,0.7865168539325843,False
4,202,52,23.843373493975903,0.7710843373493976,False
