slice_0based,pattern_id,cfu_id,pattern_n_members,cfu_n_events,Ap_pattern_pixels,Acfu_pixels,overlap_pixels,ratio,coverage,passes_overlap,passes_ratio,passes_coverage,passes_members
1,253,4,2,37,105,18103,105,172.40952380952382,1.0,1,0,1,0
1,254,4,2,37,88,18103,88,205.7159090909091,1.0,1,0,1,0
1,257,39,3,6,3991,52,52,76.75,1.0,1,0,1,0
1,264,4,3,37,238,18103,238,76.06302521008404,1.0,1,0,1,0
1,265,4,2,37,394,18103,394,45.94670050761421,1.0,1,0,1,0
1,274,48,2,5,10001,117,117,85.47863247863248,1.0,1,0,1,0
1,281,21,2,10,1295,42,42,30.833333333333332,1.0,1,0,1,0
1,281,34,2,7,1295,17,17,76.17647058823529,1.0,1,0,1,0
1,328,4,2,37,91,18103,91,198.93406593406593,1.0,1,0,1,0
1,274,24,2,9,10001,399,397,25.06516290726817,0.9949874686716792,1,0,1,0
1,274,38,2,6,10001,318,316,31.449685534591193,0.9937106918238994,1,0,1,0
1,299,4,2,37,458,18103,455,39.52620087336245,0.9934497816593887,1,0,1,0
1,306,4,2,37,259,18103,257,69.89575289575289,0.9922779922779923,1,0,1,0
1,198,14,2,14,1822,95,94,19.178947368421053,0.9894736842105263,1,0,1,0
1,108,11,3,14,1250,91,90,13.736263736263735,0.989010989010989,1,0,1,0
1,190,11,6,14,1220,91,90,13.406593406593407,0.989010989010989,1,0,1,1
1,255,39,6,6,4780,52,51,91.92307692307692,0.9807692307692307,1,0,1,1
1,293,39,6,6,4042,52,51,77.73076923076923,0.9807692307692307,1,0,1,1
1,198,11,2,14,1822,91,89,20.021978021978022,0.978021978021978,1,0,1,0
1,281,11,2,14,1295,91,89,14.23076923076923,0.978021978021978,1,0,1,0
1,166,21,3,10,797,42,41,18.976190476190474,0.9761904761904762,1,0,1,0
1,67,35,3,7,89,39,38,2.282051282051282,0.9743589743589743,1,1,1,0
1,100,35,2,7,368,39,38,9.435897435897436,0.9743589743589743,1,0,1,0
1,126,15,5,13,1163,37,36,31.43243243243243,0.972972972972973,1,0,1,1
1,136,45,2,6,209,33,32,6.333333333333333,0.9696969696969697,1,0,1,0
1,239,45,3,6,798,33,32,24.181818181818183,0.9696969696969697,1,0,1,0
1,151,14,5,14,919,95,92,9.673684210526316,0.968421052631579,1,0,1,1
1,281,14,2,14,1295,95,92,13.631578947368421,0.968421052631579,1,0,1,0
1,294,4,2,37,530,18103,508,34.156603773584905,0.9584905660377359,1,0,1,0
1,72,47,4,6,1247,48,46,25.979166666666668,0.9583333333333334,1,0,1,0
1,126,47,5,6,1163,48,46,24.229166666666668,0.9583333333333334,1,0,1,1
1,238,47,2,6,1529,48,46,31.854166666666668,0.9583333333333334,1,0,1,0
1,73,30,4,8,430,21,20,20.476190476190474,0.9523809523809523,1,0,1,0
1,172,30,2,8,181,21,20,8.619047619047619,0.9523809523809523,1,0,1,0
1,260,30,3,8,186,21,20,8.857142857142858,0.9523809523809523,1,0,1,0
1,278,30,2,8,171,21,20,8.142857142857142,0.9523809523809523,1,0,1,0
1,279,30,2,8,225,21,20,10.714285714285714,0.9523809523809523,1,0,1,0
1,330,4,4,37,5766,18103,5482,3.1396115157821716,0.9507457509538675,1,0,1,0
1,68,12,5,14,271,20,19,13.55,0.95,1,0,1,1
1,69,3,4,69,353,180,171,1.961111111111111,0.95,1,1,1,0
1,205,12,2,14,269,20,19,13.45,0.95,1,0,1,0
1,206,12,4,14,273,20,19,13.65,0.95,1,0,1,0
1,73,35,4,7,430,39,37,11.025641025641026,0.9487179487179487,1,0,1,0
1,311,4,2,37,2639,18103,2501,6.859795377036757,0.9477074649488443,1,0,1,0
1,217,53,2,5,263,95,90,2.768421052631579,0.9473684210526315,1,1,1,0
1,289,4,2,37,6969,18103,6594,2.5976467211938585,0.9461902712010332,1,1,1,0
1,323,4,4,37,10682,18103,10105,1.6947200898708108,0.9459838981464145,1,1,1,0
1,72,15,4,13,1247,37,35,33.7027027027027,0.9459459459459459,1,0,1,0
1,191,15,3,13,118,37,35,3.189189189189189,0.9459459459459459,1,0,1,0
1,238,15,2,13,1529,37,35,41.32432432432432,0.9459459459459459,1,0,1,0
1,151,11,5,14,919,91,86,10.098901098901099,0.945054945054945,1,0,1,1
1,274,6,2,25,10001,913,860,10.953997809419496,0.9419496166484118,1,0,1,0
1,319,4,7,37,3301,18103,3106,5.484095728567101,0.9409269918206604,1,0,1,1
1,56,2,4,73,117,299,110,2.5555555555555554,0.9401709401709402,1,1,1,0
1,312,4,2,37,279,18103,262,64.8853046594982,0.9390681003584229,1,0,1,0
1,333,4,4,37,7051,18103,6596,2.5674372429442633,0.9354701460785704,1,1,1,0
1,286,4,5,37,4791,18103,4481,3.7785431016489253,0.9352953454393654,1,0,1,1
1,284,4,4,37,3629,18103,3386,4.988426563791678,0.9330394047947093,1,0,1,0
1,331,4,2,37,4131,18103,3853,4.382231905107722,0.9327039457758411,1,0,1,0
1,285,4,11,37,5353,18103,4989,3.3818419577806837,0.9320007472445357,1,0,1,1
1,302,4,5,37,12555,18103,11610,1.44189565909996,0.9247311827956989,1,1,1,1
1,76,35,2,7,250,39,36,6.410256410256411,0.9230769230769231,1,0,1,0
1,196,35,2,7,460,39,36,11.794871794871796,0.9230769230769231,1,0,1,0
1,274,39,2,6,10001,52,48,192.32692307692307,0.9230769230769231,1,0,1,0
1,329,4,4,37,3889,18103,3574,4.654924145024428,0.9190023142195938,1,0,1,0
1,198,15,2,13,1822,37,34,49.24324324324324,0.918918918918919,1,0,1,0
1,314,4,10,37,12718,18103,11674,1.423415631388583,0.9179116213241075,1,1,1,1
1,322,4,2,37,12056,18103,11062,1.5015759787657599,0.9175514266755143,1,1,1,0
1,137,47,3,6,277,48,44,5.770833333333333,0.9166666666666666,1,0,1,0
1,327,4,3,37,2334,18103,2137,7.756212510711225,0.9155955441302485,1,0,1,0
1,217,29,2,8,263,23,21,11.434782608695652,0.9130434782608695,1,0,1,0
1,148,11,3,14,1350,91,83,14.835164835164836,0.9120879120879121,1,0,1,0
1,190,46,6,6,1220,90,82,13.555555555555555,0.9111111111111111,1,0,1,1
1,303,4,3,37,9581,18103,8694,1.8894687402150088,0.9074209372716835,1,1,1,0
1,320,4,2,37,808,18103,733,22.40470297029703,0.9071782178217822,1,0,1,0
1,238,1,2,125,1529,171,155,8.941520467836257,0.9064327485380117,1,0,1,0
1,72,3,4,69,1247,180,163,6.927777777777778,0.9055555555555556,1,0,1,0
1,126,3,5,69,1163,180,163,6.461111111111111,0.9055555555555556,1,0,1,1
1,274,20,2,10,10001,207,187,48.31400966183575,0.9033816425120773,1,0,1,0
1,315,4,5,37,5737,18103,5179,3.155481959212132,0.9027366219278369,1,0,1,1
1,321,4,2,37,9384,18103,8458,1.9291346973572037,0.9013213981244672,1,1,1,0
1,126,1,5,125,1163,171,154,6.8011695906432745,0.9005847953216374,1,0,1,1
1,112,3,3,69,713,180,162,3.9611111111111112,0.9,1,0,1,0
1,137,12,3,14,277,20,18,13.85,0.9,1,0,1,0
1,179,12,4,14,267,20,18,13.35,0.9,1,0,1,0
1,274,8,2,16,10001,190,171,52.636842105263156,0.9,1,0,1,0
1,198,2,2,73,1822,299,269,6.093645484949833,0.8996655518394648,1,0,1,0
1,197,35,4,7,334,39,35,8.564102564102564,0.8974358974358975,1,0,1,0
1,290,4,3,37,1519,18103,1363,11.917709019091507,0.8973008558262014,1,0,1,0
1,300,4,4,37,453,18103,406,39.962472406181014,0.8962472406181016,1,0,1,0
1,32,54,4,5,339,47,42,7.212765957446808,0.8936170212765957,1,0,1,0
1,105,54,2,5,222,47,42,4.723404255319149,0.8936170212765957,1,0,1,0
1,317,4,4,37,1581,18103,1406,11.45034788108792,0.8893105629348513,1,0,1,0
1,266,4,2,37,712,18103,633,25.42556179775281,0.8890449438202247,1,0,1,0
1,152,3,6,69,1500,180,160,8.333333333333334,0.8888888888888888,1,0,1,1
1,238,3,2,69,1529,180,160,8.494444444444444,0.8888888888888888,1,0,1,0
1,18,2,3,73,125,299,111,2.392,0.888,1,1,1,0
1,5,6,2,25,60,913,53,15.216666666666667,0.8833333333333333,1,0,1,0
1,275,6,2,25,3251,913,805,3.56078860898138,0.8817086527929902,1,0,1,0
1,148,21,3,10,1350,42,37,32.142857142857146,0.8809523809523809,1,0,1,0
1,190,21,6,10,1220,42,37,29.047619047619047,0.8809523809523809,1,0,1,1
1,335,4,2,37,1569,18103,1379,11.537922243467177,0.8789037603569152,1,0,1,0
1,274,27,2,8,10001,188,163,53.1968085106383,0.8670212765957447,1,0,1,0
1,182,2,5,73,1000,299,255,3.3444816053511706,0.8528428093645485,1,0,1,1
1,135,12,2,14,67,20,17,3.35,0.85,1,0,1,0
1,90,35,3,7,603,39,33,15.461538461538462,0.8461538461538461,1,0,1,0
1,275,24,2,9,3251,399,337,8.147869674185463,0.8446115288220551,1,0,1,0
1,226,4,3,37,148,18103,124,122.31756756756756,0.8378378378378378,1,0,1,0
1,72,1,4,125,1247,171,143,7.292397660818714,0.8362573099415205,1,0,1,0
1,200,21,2,10,792,42,35,18.857142857142858,0.8333333333333334,1,0,1,0
1,125,54,7,5,1141,47,39,24.27659574468085,0.8297872340425532,1,0,1,1
1,190,54,6,5,1220,47,39,25.95744680851064,0.8297872340425532,1,0,1,1
1,324,4,2,37,2917,18103,2416,6.206033596160439,0.8282482002056908,1,0,1,0
1,21,45,4,6,283,33,27,8.575757575757576,0.8181818181818182,1,0,1,0
1,255,6,6,25,4780,913,744,5.235487404162103,0.8148959474260679,1,0,1,1
1,275,20,2,10,3251,207,168,15.705314009661835,0.8115942028985508,1,0,1,0
1,112,15,3,13,713,37,30,19.27027027027027,0.8108108108108109,1,0,1,0
1,276,15,2,13,372,37,30,10.054054054054054,0.8108108108108109,1,0,1,0
1,106,21,3,10,906,42,34,21.571428571428573,0.8095238095238095,1,0,1,0
1,120,21,2,10,960,42,34,22.857142857142858,0.8095238095238095,1,0,1,0
1,291,4,2,37,168,18103,136,107.75595238095238,0.8095238095238095,1,0,1,0
1,248,48,5,5,11361,117,94,97.1025641025641,0.8034188034188035,1,0,1,1
1,152,1,6,125,1500,171,137,8.771929824561404,0.8011695906432749,1,0,1,1
1,84,12,3,14,253,20,16,12.65,0.8,1,0,1,0
1,136,12,2,14,209,20,16,10.45,0.8,1,0,1,0
1,47,2,2,73,95,299,75,3.1473684210526316,0.7894736842105263,1,0,1,0
1,255,24,6,9,4780,399,315,11.979949874686717,0.7894736842105263,1,0,1,1
1,118,54,2,5,1037,47,37,22.06382978723404,0.7872340425531915,1,0,1,0
1,169,15,2,13,73,37,29,1.972972972972973,0.7837837837837838,1,1,1,0
1,183,15,2,13,74,37,29,2.0,0.7837837837837838,1,1,1,0
1,73,47,4,6,430,48,37,8.958333333333334,0.7708333333333334,1,0,1,0
1,55,35,3,7,463,39,30,11.871794871794872,0.7692307692307693,1,0,1,0
1,116,35,2,7,347,39,30,8.897435897435898,0.7692307692307693,1,0,1,0
1,114,30,3,8,340,21,16,16.19047619047619,0.7619047619047619,1,0,1,0
1,239,30,3,8,798,21,16,38.0,0.7619047619047619,1,0,1,0
1,248,24,5,9,11361,399,303,28.473684210526315,0.7593984962406015,1,0,1,1
1,248,6,5,25,11361,913,693,12.443592552026287,0.7590361445783133,1,0,1,1
1,146,12,4,14,113,20,15,5.65,0.75,1,0,1,0
1,152,47,6,6,1500,48,36,31.25,0.75,1,0,1,1
1,255,27,6,8,4780,188,141,25.425531914893618,0.75,1,0,1,1
1,275,39,2,6,3251,52,39,62.51923076923077,0.75,1,0,1,0
1,80,14,2,14,261,95,71,2.7473684210526317,0.7473684210526316,1,1,1,0
1,178,3,2,69,67,180,50,2.6865671641791047,0.746268656716418,1,1,1,0
1,107,54,4,5,1285,47,35,27.340425531914892,0.7446808510638298,1,0,1,0
1,281,54,2,5,1295,47,35,27.5531914893617,0.7446808510638298,1,0,1,0
1,293,20,6,10,4042,207,154,19.52657004830918,0.7439613526570048,1,0,1,1
1,68,35,5,7,271,39,29,6.948717948717949,0.7435897435897436,1,0,1,1
1,205,35,2,7,269,39,29,6.897435897435898,0.7435897435897436,1,0,1,0
1,206,1,4,125,273,171,126,1.5964912280701755,0.7368421052631579,1,1,1,0
1,255,48,6,5,4780,117,86,40.85470085470085,0.7350427350427351,1,0,1,1
1,69,15,4,13,353,37,27,9.54054054054054,0.7297297297297297,1,0,1,0
1,100,47,2,6,368,48,35,7.666666666666667,0.7291666666666666,1,0,1,0
1,112,47,3,6,713,48,35,14.854166666666666,0.7291666666666666,1,0,1,0
1,196,47,2,6,460,48,35,9.583333333333334,0.7291666666666666,1,0,1,0
1,293,6,6,25,4042,913,665,4.427163198247536,0.7283680175246441,1,0,1,1
1,120,2,2,73,960,299,217,3.210702341137124,0.725752508361204,1,0,1,0
1,168,2,7,73,879,299,217,2.939799331103679,0.725752508361204,1,1,1,1
1,80,54,2,5,261,47,34,5.553191489361702,0.723404255319149,1,0,1,0
1,108,54,3,5,1250,47,34,26.595744680851062,0.723404255319149,1,0,1,0
1,257,6,3,25,3991,913,658,4.371303395399781,0.7207009857612268,1,0,1,0
1,248,27,5,8,11361,188,135,60.430851063829785,0.7180851063829787,1,0,1,1
1,21,35,4,7,283,39,28,7.256410256410256,0.717948717948718,1,0,1,0
1,152,35,6,7,1500,39,28,38.46153846153846,0.717948717948718,1,0,1,1
1,142,3,2,69,60,180,43,3.0,0.7166666666666667,1,1,1,0
1,33,6,5,25,77,913,55,11.857142857142858,0.7142857142857143,1,0,1,1
1,55,30,3,8,463,21,15,22.047619047619047,0.7142857142857143,1,0,1,0
1,116,30,2,8,347,21,15,16.523809523809526,0.7142857142857143,1,0,1,0
1,118,21,2,10,1037,42,30,24.69047619047619,0.7142857142857143,1,0,1,0
1,65,3,2,69,59,180,42,3.0508474576271185,0.711864406779661,1,0,1,0
1,275,48,2,5,3251,117,83,27.786324786324787,0.7094017094017094,1,0,1,0
1,293,48,6,5,4042,117,83,34.547008547008545,0.7094017094017094,1,0,1,1
1,197,47,4,6,334,48,34,6.958333333333333,0.7083333333333334,1,0,1,0
1,310,4,2,37,292,18103,206,61.99657534246575,0.7054794520547946,1,0,1,0
1,152,14,6,14,1500,95,67,15.789473684210526,0.7052631578947368,1,0,1,1
1,239,1,3,125,798,171,120,4.666666666666667,0.7017543859649122,1,0,1,0
1,69,35,4,7,353,39,27,9.051282051282051,0.6923076923076923,1,0,1,0
1,166,11,3,14,797,91,63,8.758241758241759,0.6923076923076923,1,0,1,0
1,200,11,2,14,792,91,63,8.703296703296703,0.6923076923076923,1,0,1,0
1,90,1,3,125,603,171,118,3.526315789473684,0.6900584795321637,1,0,1,0
1,138,3,2,69,119,180,82,1.5126050420168067,0.6890756302521008,1,1,1,0
1,7,41,3,6,118,48,33,2.4583333333333335,0.6875,1,1,1,0
1,63,41,3,6,125,48,33,2.6041666666666665,0.6875,1,1,1,0
1,308,6,2,25,1727,913,625,1.891566265060241,0.6845564074479737,1,1,1,0
1,106,11,3,14,906,91,62,9.956043956043956,0.6813186813186813,1,0,1,0
1,227,6,2,25,62,913,42,14.725806451612904,0.6774193548387096,1,0,1,0
1,239,15,3,13,798,37,25,21.56756756756757,0.6756756756756757,1,0,1,0
1,280,53,2,5,173,95,64,1.8210526315789475,0.6736842105263158,1,1,1,0
1,267,17,2,11,55,92,37,1.6727272727272726,0.6727272727272727,1,1,1,0
1,268,17,2,11,55,92,37,1.6727272727272726,0.6727272727272727,1,1,1,0
1,275,27,2,8,3251,188,126,17.29255319148936,0.6702127659574468,1,0,1,0
1,186,47,2,6,323,48,32,6.729166666666667,0.6666666666666666,1,0,1,0
1,211,35,2,7,182,39,26,4.666666666666667,0.6666666666666666,1,0,1,0
1,139,3,2,69,269,180,119,1.4944444444444445,0.6611111111111111,1,1,1,0
1,164,2,2,73,146,299,96,2.047945205479452,0.6575342465753424,1,1,1,0
1,45,3,2,69,264,180,118,1.4666666666666666,0.6555555555555556,1,1,1,0
1,152,46,6,6,1500,90,59,16.666666666666668,0.6555555555555556,1,0,1,1
1,238,46,2,6,1529,90,59,16.988888888888887,0.6555555555555556,1,0,1,0
1,293,24,6,9,4042,399,260,10.130325814536342,0.6516290726817042,1,0,1,1
1,239,12,3,14,798,20,13,39.9,0.65,1,0,1,0
1,248,4,5,37,11361,18103,7384,1.5934336766129742,0.6499427867265205,1,1,1,1
1,309,6,2,25,1565,913,593,1.7141292442497262,0.6495071193866374,1,1,1,0
1,80,34,2,7,261,17,11,15.352941176470589,0.6470588235294118,1,0,1,0
1,146,47,4,6,113,48,31,2.3541666666666665,0.6458333333333334,1,1,1,0
1,119,2,2,73,143,299,92,2.090909090909091,0.6433566433566433,1,1,1,0
1,68,1,5,125,271,171,110,1.5847953216374269,0.6432748538011696,1,1,1,1
1,205,1,2,125,269,171,110,1.5730994152046784,0.6432748538011696,1,1,1,0
1,168,21,7,10,879,42,27,20.928571428571427,0.6428571428571429,1,0,1,1
1,76,45,2,6,250,33,21,7.575757575757576,0.6363636363636364,1,0,1,0
1,152,45,6,6,1500,33,21,45.45454545454545,0.6363636363636364,1,0,1,1
1,161,45,3,6,129,33,21,3.909090909090909,0.6363636363636364,1,0,1,0
1,308,20,2,10,1727,207,131,8.342995169082126,0.6328502415458938,1,0,1,0
1,163,46,2,6,207,90,56,2.3,0.6222222222222222,1,1,1,0
1,171,15,3,13,68,37,23,1.837837837837838,0.6216216216216216,1,1,1,0
1,28,2,6,73,87,299,54,3.4367816091954024,0.6206896551724138,1,0,1,1
1,112,30,3,8,713,21,13,33.95238095238095,0.6190476190476191,1,0,1,0
1,309,20,2,10,1565,207,128,7.5603864734299515,0.6183574879227053,1,0,1,0
1,243,53,2,5,267,95,58,2.8105263157894735,0.6105263157894737,1,1,1,0
1,97,3,2,69,133,180,81,1.3533834586466165,0.6090225563909775,1,1,1,0
1,90,45,3,6,603,33,20,18.272727272727273,0.6060606060606061,1,0,1,0
1,3,41,3,6,163,48,29,3.3958333333333335,0.6041666666666666,1,0,1,0
1,324,37,2,6,2917,64,38,45.578125,0.59375,1,0,1,0
1,308,27,2,8,1727,188,110,9.186170212765957,0.5851063829787234,1,0,1,0
1,274,37,2,6,10001,64,37,156.265625,0.578125,1,0,1,0
1,102,45,2,6,106,33,19,3.212121212121212,0.5757575757575758,1,0,1,0
1,186,45,2,6,323,33,19,9.787878787878787,0.5757575757575758,1,0,1,0
1,106,54,3,5,906,47,27,19.27659574468085,0.574468085106383,1,0,1,0
1,5,20,2,10,60,207,34,3.45,0.5666666666666667,1,0,1,0
1,209,13,2,14,53,111,30,2.0943396226415096,0.5660377358490566,1,1,1,0
1,114,47,3,6,340,48,27,7.083333333333333,0.5625,1,0,1,0
1,136,47,2,6,209,48,27,4.354166666666667,0.5625,1,0,1,0
1,179,47,4,6,267,48,27,5.5625,0.5625,1,0,1,0
1,257,20,3,10,3991,207,116,19.280193236714975,0.5603864734299517,1,0,1,0
1,104,2,2,73,100,299,56,2.99,0.56,1,1,1,0
1,293,38,6,6,4042,318,178,12.71069182389937,0.559748427672956,1,0,1,1
1,248,38,5,6,11361,318,177,35.72641509433962,0.5566037735849056,1,0,1,1
1,309,27,2,8,1565,188,104,8.324468085106384,0.5531914893617021,1,0,1,0
1,90,3,3,69,603,180,99,3.35,0.55,1,0,1,0
1,112,12,3,14,713,20,11,35.65,0.55,1,0,1,0
1,55,15,3,13,463,37,20,12.513513513513514,0.5405405405405406,1,0,1,0
1,17,35,4,7,172,39,21,4.410256410256411,0.5384615384615384,1,0,1,0
1,74,35,2,7,168,39,21,4.3076923076923075,0.5384615384615384,1,0,1,0
1,257,27,3,8,3991,188,101,21.22872340425532,0.5372340425531915,1,0,1,0
1,158,2,5,73,705,299,159,2.3578595317725752,0.5317725752508361,1,1,1,1
1,274,4,2,37,10001,18103,5256,1.8101189881011899,0.5255474452554745,1,1,1,0
1,35,30,2,8,92,21,11,4.380952380952381,0.5238095238095238,1,0,1,0
1,182,21,5,10,1000,42,22,23.80952380952381,0.5238095238095238,1,0,1,1
1,198,30,2,8,1822,21,11,86.76190476190476,0.5238095238095238,1,0,1,0
1,243,29,2,8,267,23,12,11.608695652173912,0.5217391304347826,1,0,1,0
1,204,2,2,73,79,299,41,3.7848101265822787,0.5189873417721519,1,0,1,0
1,203,2,2,73,81,299,42,3.691358024691358,0.5185185185185185,1,0,1,0
1,111,53,2,5,98,95,49,1.0315789473684212,0.5157894736842106,1,1,1,0
1,185,45,2,6,75,33,17,2.272727272727273,0.5151515151515151,1,1,1,0
1,234,6,2,25,89,913,45,10.258426966292134,0.5056179775280899,1,0,1,0
1,238,14,2,14,1529,95,48,16.094736842105263,0.5052631578947369,1,0,1,0
1,128,21,3,10,251,42,21,5.976190476190476,0.5,1,0,1,0
1,211,1,2,125,182,171,84,1.064327485380117,0.49122807017543857,1,1,0,0
1,44,1,3,125,141,171,69,1.2127659574468086,0.48936170212765956,1,1,0,0
1,102,35,2,7,106,39,19,2.717948717948718,0.48717948717948717,1,1,0,0
1,161,35,3,7,129,39,19,3.3076923076923075,0.48717948717948717,1,0,0,0
1,194,35,2,7,123,39,19,3.1538461538461537,0.48717948717948717,1,0,0,0
1,151,2,5,73,919,299,142,3.0735785953177257,0.47491638795986624,1,0,0,1
1,55,1,3,125,463,171,81,2.7076023391812867,0.47368421052631576,1,1,0,0
1,125,11,7,14,1141,91,43,12.538461538461538,0.4725274725274725,1,0,0,1
1,260,35,3,7,186,39,18,4.769230769230769,0.46153846153846156,1,0,0,0
1,198,3,2,69,1822,180,83,10.122222222222222,0.46111111111111114,1,0,0,0
1,194,45,2,6,123,33,15,3.727272727272727,0.45454545454545453,1,0,0,0
1,115,2,2,73,91,299,41,3.2857142857142856,0.45054945054945056,1,0,0,0
1,274,13,2,14,10001,111,50,90.09909909909909,0.45045045045045046,1,0,0,0
1,83,12,3,14,229,20,9,11.45,0.45,1,0,0,0
1,186,12,2,14,323,20,9,16.15,0.45,1,0,0,0
1,198,54,2,5,1822,47,21,38.765957446808514,0.44680851063829785,1,0,0,0
1,99,1,3,125,72,171,32,2.375,0.4444444444444444,1,1,0,0
1,155,1,2,125,72,171,32,2.375,0.4444444444444444,1,1,0,0
1,279,1,2,125,225,171,76,1.3157894736842106,0.4444444444444444,1,1,0,0
1,275,8,2,16,3251,190,84,17.110526315789475,0.4421052631578947,1,0,0,0
1,217,55,2,5,263,75,33,3.506666666666667,0.44,1,0,0,0
1,98,2,3,73,91,299,40,3.2857142857142856,0.43956043956043955,1,0,0,0
1,114,1,3,125,340,171,75,1.9883040935672514,0.43859649122807015,1,1,0,0
1,255,38,6,6,4780,318,138,15.031446540880504,0.4339622641509434,1,0,0,1
1,88,11,2,14,67,91,29,1.3582089552238805,0.43283582089552236,1,1,0,0
1,136,1,2,125,209,171,74,1.2222222222222223,0.4327485380116959,1,1,0,0
1,130,14,3,14,730,95,41,7.684210526315789,0.43157894736842106,1,0,0,0
1,187,14,2,14,766,95,41,8.063157894736841,0.43157894736842106,1,0,0,0
1,207,14,3,14,766,95,41,8.063157894736841,0.43157894736842106,1,0,0,0
1,72,30,4,8,1247,21,9,59.38095238095238,0.42857142857142855,1,0,0,0
1,152,30,6,8,1500,21,9,71.42857142857143,0.42857142857142855,1,0,0,1
1,188,21,2,10,324,42,18,7.714285714285714,0.42857142857142855,1,0,0,0
1,238,30,2,8,1529,21,9,72.80952380952381,0.42857142857142855,1,0,0,0
1,255,20,6,10,4780,207,88,23.091787439613526,0.4251207729468599,1,0,0,1
1,84,45,3,6,253,33,14,7.666666666666667,0.42424242424242425,1,0,0,0
1,137,45,3,6,277,33,14,8.393939393939394,0.42424242424242425,1,0,0,0
1,179,45,4,6,267,33,14,8.090909090909092,0.42424242424242425,1,0,0,0
1,128,14,3,14,251,95,40,2.642105263157895,0.42105263157894735,1,1,0,0
1,257,48,3,5,3991,117,49,34.111111111111114,0.4188034188034188,1,0,0,0
1,72,2,4,73,1247,299,125,4.170568561872909,0.4180602006688963,1,0,0,0
