slice_0based,pattern_id,cfu_id,pattern_n_members,cfu_n_events,Ap_pattern_pixels,Acfu_pixels,overlap_pixels,ratio,coverage,passes_overlap,passes_ratio,passes_coverage,passes_members
6,151,72,5,5,919,27,27,34.03703703703704,1.0,1,0,1,1
6,161,9,5,35,2371,92,92,25.77173913043478,1.0,1,0,1,1
6,161,14,5,31,2371,70,70,33.871428571428574,1.0,1,0,1,1
6,161,35,5,11,2371,26,26,91.1923076923077,1.0,1,0,1,1
6,161,50,5,7,2371,13,13,182.3846153846154,1.0,1,0,1,1
6,161,62,5,6,2371,41,41,57.829268292682926,1.0,1,0,1,1
6,161,63,5,6,2371,29,29,81.75862068965517,1.0,1,0,1,1
6,161,67,5,5,2371,44,44,53.88636363636363,1.0,1,0,1,1
6,169,68,2,5,473,62,62,7.629032258064516,1.0,1,0,1,0
6,169,72,2,5,473,27,27,17.51851851851852,1.0,1,0,1,0
6,170,9,3,35,1720,92,92,18.695652173913043,1.0,1,0,1,0
6,170,14,3,31,1720,70,70,24.571428571428573,1.0,1,0,1,0
6,170,21,3,21,1720,73,73,23.561643835616437,1.0,1,0,1,0
6,170,43,3,9,1720,117,117,14.7008547008547,1.0,1,0,1,0
6,170,50,3,7,1720,13,13,132.30769230769232,1.0,1,0,1,0
6,170,62,3,6,1720,41,41,41.951219512195124,1.0,1,0,1,0
6,170,67,3,5,1720,44,44,39.09090909090909,1.0,1,0,1,0
6,170,72,3,5,1720,27,27,63.7037037037037,1.0,1,0,1,0
6,174,63,3,6,103,29,29,3.5517241379310347,1.0,1,0,1,0
6,182,75,5,5,2175,60,60,36.25,1.0,1,0,1,1
6,183,31,5,13,1843,102,102,18.068627450980394,1.0,1,0,1,1
6,183,38,5,10,1843,55,55,33.50909090909091,1.0,1,0,1,1
6,183,75,5,5,1843,60,60,30.716666666666665,1.0,1,0,1,1
6,193,31,3,13,1946,102,102,19.07843137254902,1.0,1,0,1,0
6,193,75,3,5,1946,60,60,32.43333333333333,1.0,1,0,1,0
6,196,9,4,35,4025,92,92,43.75,1.0,1,0,1,0
6,196,11,4,34,4025,176,176,22.869318181818183,1.0,1,0,1,0
6,196,14,4,31,4025,70,70,57.5,1.0,1,0,1,0
6,196,20,4,22,4025,98,98,41.07142857142857,1.0,1,0,1,0
6,196,21,4,21,4025,73,73,55.136986301369866,1.0,1,0,1,0
6,196,31,4,13,4025,102,102,39.46078431372549,1.0,1,0,1,0
6,196,34,4,12,4025,72,72,55.90277777777778,1.0,1,0,1,0
6,196,35,4,11,4025,26,26,154.80769230769232,1.0,1,0,1,0
6,196,50,4,7,4025,13,13,309.61538461538464,1.0,1,0,1,0
6,196,52,4,7,4025,94,94,42.819148936170215,1.0,1,0,1,0
6,196,62,4,6,4025,41,41,98.17073170731707,1.0,1,0,1,0
6,196,63,4,6,4025,29,29,138.79310344827587,1.0,1,0,1,0
6,196,67,4,5,4025,44,44,91.47727272727273,1.0,1,0,1,0
6,196,68,4,5,4025,62,62,64.91935483870968,1.0,1,0,1,0
6,196,72,4,5,4025,27,27,149.07407407407408,1.0,1,0,1,0
6,196,75,4,5,4025,60,60,67.08333333333333,1.0,1,0,1,0
6,204,38,3,10,2063,55,55,37.50909090909091,1.0,1,0,1,0
6,204,75,3,5,2063,60,60,34.38333333333333,1.0,1,0,1,0
6,205,38,2,10,1295,55,55,23.545454545454547,1.0,1,0,1,0
6,208,72,3,5,527,27,27,19.51851851851852,1.0,1,0,1,0
6,209,9,2,35,2003,92,92,21.77173913043478,1.0,1,0,1,0
6,209,14,2,31,2003,70,70,28.614285714285714,1.0,1,0,1,0
6,209,43,2,9,2003,117,117,17.11965811965812,1.0,1,0,1,0
6,209,50,2,7,2003,13,13,154.07692307692307,1.0,1,0,1,0
6,209,62,2,6,2003,41,41,48.853658536585364,1.0,1,0,1,0
6,209,63,2,6,2003,29,29,69.06896551724138,1.0,1,0,1,0
6,209,67,2,5,2003,44,44,45.52272727272727,1.0,1,0,1,0
6,212,14,3,31,871,70,70,12.442857142857143,1.0,1,0,1,0
6,212,67,3,5,871,44,44,19.795454545454547,1.0,1,0,1,0
6,213,62,5,6,408,41,41,9.951219512195122,1.0,1,0,1,1
6,215,72,3,5,581,27,27,21.51851851851852,1.0,1,0,1,0
6,232,50,2,7,85,13,13,6.538461538461538,1.0,1,0,1,0
6,238,62,3,6,879,41,41,21.4390243902439,1.0,1,0,1,0
6,238,63,3,6,879,29,29,30.310344827586206,1.0,1,0,1,0
6,239,43,2,9,3670,117,117,31.367521367521366,1.0,1,0,1,0
6,239,50,2,7,3670,13,13,282.3076923076923,1.0,1,0,1,0
6,260,34,3,12,3796,72,72,52.72222222222222,1.0,1,0,1,0
6,260,35,3,11,3796,26,26,146.0,1.0,1,0,1,0
6,260,52,3,7,3796,94,94,40.38297872340426,1.0,1,0,1,0
6,283,25,2,17,1410,48,48,29.375,1.0,1,0,1,0
6,284,2,2,60,83,9620,83,115.90361445783132,1.0,1,0,1,0
6,300,25,2,17,1017,48,48,21.1875,1.0,1,0,1,0
6,301,2,2,60,56,9620,56,171.78571428571428,1.0,1,0,1,0
6,317,57,7,6,13228,21,21,629.9047619047619,1.0,1,0,1,1
6,79,20,2,22,2995,98,97,30.56122448979592,0.9897959183673469,1,0,1,0
6,127,20,6,22,3020,98,97,30.816326530612244,0.9897959183673469,1,0,1,1
6,107,11,5,34,1853,176,174,10.528409090909092,0.9886363636363636,1,0,1,1
6,161,11,5,34,2371,176,174,13.471590909090908,0.9886363636363636,1,0,1,1
6,76,8,2,38,481,85,84,5.658823529411765,0.9882352941176471,1,0,1,0
6,109,11,4,34,630,176,173,3.5795454545454546,0.9829545454545454,1,0,1,0
6,105,43,3,9,1721,117,115,14.709401709401709,0.9829059829059829,1,0,1,0
6,116,43,2,9,377,117,115,3.2222222222222223,0.9829059829059829,1,0,1,0
6,245,19,2,22,54,1045,53,19.35185185185185,0.9814814814814815,1,0,1,0
6,145,62,5,6,3386,41,40,82.58536585365853,0.975609756097561,1,0,1,1
6,239,62,2,6,3670,41,40,89.51219512195122,0.975609756097561,1,0,1,0
6,260,62,3,6,3796,41,40,92.58536585365853,0.975609756097561,1,0,1,0
6,161,21,5,21,2371,73,71,32.47945205479452,0.9726027397260274,1,0,1,1
6,77,32,3,13,4386,251,244,17.47410358565737,0.9721115537848606,1,0,1,0
6,128,11,3,34,1347,176,171,7.653409090909091,0.9715909090909091,1,0,1,0
6,175,52,3,7,262,94,91,2.7872340425531914,0.9680851063829787,1,1,1,0
6,110,68,3,5,646,62,60,10.419354838709678,0.967741935483871,1,0,1,0
6,239,75,2,5,3670,60,58,61.166666666666664,0.9666666666666667,1,0,1,0
6,79,63,2,6,2995,29,28,103.27586206896552,0.9655172413793104,1,0,1,0
6,105,63,3,6,1721,29,28,59.3448275862069,0.9655172413793104,1,0,1,0
6,145,63,5,6,3386,29,28,116.75862068965517,0.9655172413793104,1,0,1,1
6,170,63,3,6,1720,29,28,59.310344827586206,0.9655172413793104,1,0,1,0
6,182,63,5,6,2175,29,28,75.0,0.9655172413793104,1,0,1,1
6,239,63,2,6,3670,29,28,126.55172413793103,0.9655172413793104,1,0,1,0
6,260,63,3,6,3796,29,28,130.89655172413794,0.9655172413793104,1,0,1,0
6,47,72,2,5,366,27,26,13.555555555555555,0.9629629629629629,1,0,1,0
6,108,72,3,5,721,27,26,26.703703703703702,0.9629629629629629,1,0,1,0
6,127,11,6,34,3020,176,169,17.15909090909091,0.9602272727272727,1,0,1,1
6,161,43,5,9,2371,117,112,20.264957264957264,0.9572649572649573,1,0,1,1
6,196,43,4,9,4025,117,112,34.401709401709404,0.9572649572649573,1,0,1,0
6,128,68,3,5,1347,62,59,21.725806451612904,0.9516129032258065,1,0,1,0
6,212,62,3,6,871,41,39,21.24390243902439,0.9512195121951219,1,0,1,0
6,240,62,2,6,663,41,39,16.170731707317074,0.9512195121951219,1,0,1,0
6,239,31,2,13,3670,102,97,35.98039215686274,0.9509803921568627,1,0,1,0
6,254,11,2,34,2926,176,167,16.625,0.9488636363636364,1,0,1,0
6,260,43,3,9,3796,117,111,32.44444444444444,0.9487179487179487,1,0,1,0
6,176,52,2,7,1234,94,89,13.127659574468085,0.9468085106382979,1,0,1,0
6,77,38,3,10,4386,55,52,79.74545454545455,0.9454545454545454,1,0,1,0
6,67,8,3,38,405,85,80,4.764705882352941,0.9411764705882353,1,0,1,0
6,138,31,3,13,815,102,96,7.990196078431373,0.9411764705882353,1,0,1,0
6,101,11,8,34,569,176,165,3.2329545454545454,0.9375,1,0,1,1
6,255,11,2,34,2647,176,165,15.039772727272727,0.9375,1,0,1,0
6,255,68,2,5,2647,62,58,42.693548387096776,0.9354838709677419,1,0,1,0
6,136,43,3,9,371,117,109,3.1709401709401708,0.9316239316239316,1,0,1,0
6,45,8,4,38,253,85,79,2.976470588235294,0.9294117647058824,1,1,1,0
6,46,8,2,38,266,85,79,3.1294117647058823,0.9294117647058824,1,0,1,0
6,260,20,3,22,3796,98,91,38.734693877551024,0.9285714285714286,1,0,1,0
6,16,11,3,34,55,176,51,3.2,0.9272727272727272,1,0,1,0
6,292,2,3,60,1039,9620,963,9.258902791145331,0.9268527430221367,1,0,1,0
6,23,72,3,5,90,27,25,3.3333333333333335,0.9259259259259259,1,0,1,0
6,106,72,3,5,309,27,25,11.444444444444445,0.9259259259259259,1,0,1,0
6,171,72,4,5,294,27,25,10.88888888888889,0.9259259259259259,1,0,1,0
6,191,72,3,5,394,27,25,14.592592592592593,0.9259259259259259,1,0,1,0
6,127,32,6,13,3020,251,232,12.03187250996016,0.9243027888446215,1,0,1,1
6,104,50,4,7,187,13,12,14.384615384615385,0.9230769230769231,1,0,1,0
6,152,50,6,7,404,13,12,31.076923076923077,0.9230769230769231,1,0,1,1
6,154,50,3,7,391,13,12,30.076923076923077,0.9230769230769231,1,0,1,0
6,221,43,4,9,386,117,108,3.299145299145299,0.9230769230769231,1,0,1,0
6,127,68,6,5,3020,62,57,48.70967741935484,0.9193548387096774,1,0,1,1
6,183,20,5,22,1843,98,90,18.806122448979593,0.9183673469387755,1,0,1,1
6,204,20,3,22,2063,98,90,21.051020408163264,0.9183673469387755,1,0,1,0
6,150,25,2,17,471,48,44,9.8125,0.9166666666666666,1,0,1,0
6,206,75,3,5,1290,60,55,21.5,0.9166666666666666,1,0,1,0
6,255,75,2,5,2647,60,55,44.11666666666667,0.9166666666666666,1,0,1,0
6,260,31,3,13,3796,102,93,37.21568627450981,0.9117647058823529,1,0,1,0
6,239,38,2,10,3670,55,50,66.72727272727273,0.9090909090909091,1,0,1,0
6,40,8,5,38,374,85,77,4.4,0.9058823529411765,1,0,1,1
6,77,52,3,7,4386,94,85,46.659574468085104,0.9042553191489362,1,0,1,0
6,204,31,3,13,2063,102,92,20.225490196078432,0.9019607843137255,1,0,1,0
6,260,75,3,5,3796,60,54,63.266666666666666,0.9,1,0,1,0
6,145,20,5,22,3386,98,88,34.55102040816327,0.8979591836734694,1,0,1,1
6,244,18,4,23,830,115,103,7.217391304347826,0.8956521739130435,1,0,1,0
6,239,52,2,7,3670,94,84,39.04255319148936,0.8936170212765957,1,0,1,0
6,77,72,3,5,4386,27,24,162.44444444444446,0.8888888888888888,1,0,1,0
6,161,72,5,5,2371,27,24,87.81481481481481,0.8888888888888888,1,0,1,1
6,31,68,6,5,359,62,55,5.790322580645161,0.8870967741935484,1,0,1,1
6,145,67,5,5,3386,44,39,76.95454545454545,0.8863636363636364,1,0,1,1
6,239,67,2,5,3670,44,39,83.4090909090909,0.8863636363636364,1,0,1,0
6,260,67,3,5,3796,44,39,86.27272727272727,0.8863636363636364,1,0,1,0
6,254,75,2,5,2926,60,53,48.766666666666666,0.8833333333333333,1,0,1,0
6,183,52,5,7,1843,94,83,19.606382978723403,0.8829787234042553,1,0,1,1
6,283,33,2,12,1410,127,112,11.10236220472441,0.8818897637795275,1,0,1,0
6,151,21,5,21,919,73,64,12.58904109589041,0.8767123287671232,1,0,1,1
6,55,11,6,34,663,176,154,3.7670454545454546,0.875,1,0,1,1
6,151,11,5,34,919,176,154,5.221590909090909,0.875,1,0,1,1
6,176,31,2,13,1234,102,89,12.098039215686274,0.8725490196078431,1,0,1,0
6,161,68,5,5,2371,62,54,38.24193548387097,0.8709677419354839,1,0,1,1
6,254,68,2,5,2926,62,54,47.193548387096776,0.8709677419354839,1,0,1,0
6,210,18,2,23,786,115,100,6.834782608695652,0.8695652173913043,1,0,1,0
6,239,20,2,22,3670,98,85,37.44897959183673,0.8673469387755102,1,0,1,0
6,145,21,5,21,3386,73,63,46.38356164383562,0.863013698630137,1,0,1,1
6,239,21,2,21,3670,73,63,50.273972602739725,0.863013698630137,1,0,1,0
6,79,34,2,12,2995,72,62,41.59722222222222,0.8611111111111112,1,0,1,0
6,107,32,5,13,1853,251,215,7.382470119521912,0.8565737051792829,1,0,1,1
6,260,38,3,10,3796,55,47,69.01818181818182,0.8545454545454545,1,0,1,0
6,241,72,2,5,237,27,23,8.777777777777779,0.8518518518518519,1,0,1,0
6,176,34,2,12,1234,72,61,17.13888888888889,0.8472222222222222,1,0,1,0
6,77,35,3,11,4386,26,22,168.69230769230768,0.8461538461538461,1,0,1,0
6,115,43,3,9,489,117,99,4.17948717948718,0.8461538461538461,1,0,1,0
6,238,50,3,7,879,13,11,67.61538461538461,0.8461538461538461,1,0,1,0
6,249,50,3,7,90,13,11,6.923076923076923,0.8461538461538461,1,0,1,0
6,300,33,2,12,1017,127,107,8.007874015748031,0.84251968503937,1,0,1,0
6,161,28,5,15,2371,88,74,26.943181818181817,0.8409090909090909,1,0,1,1
6,196,28,4,15,4025,88,74,45.73863636363637,0.8409090909090909,1,0,1,0
6,209,28,2,15,2003,88,74,22.761363636363637,0.8409090909090909,1,0,1,0
6,212,28,3,15,871,88,74,9.897727272727273,0.8409090909090909,1,0,1,0
6,238,67,3,5,879,44,37,19.977272727272727,0.8409090909090909,1,0,1,0
6,11,68,5,5,243,62,52,3.9193548387096775,0.8387096774193549,1,0,1,1
6,86,68,2,5,757,62,52,12.209677419354838,0.8387096774193549,1,0,1,0
6,254,32,2,13,2926,251,210,11.657370517928287,0.8366533864541833,1,0,1,0
6,142,11,5,34,709,176,147,4.028409090909091,0.8352272727272727,1,0,1,1
6,254,34,2,12,2926,72,60,40.638888888888886,0.8333333333333334,1,0,1,0
6,255,34,2,12,2647,72,60,36.763888888888886,0.8333333333333334,1,0,1,0
6,71,52,3,7,487,94,78,5.180851063829787,0.8297872340425532,1,0,1,0
6,254,63,2,6,2926,29,24,100.89655172413794,0.8275862068965517,1,0,1,0
6,138,20,3,22,815,98,81,8.316326530612244,0.826530612244898,1,0,1,0
6,153,68,2,5,350,62,51,5.645161290322581,0.8225806451612904,1,0,1,0
6,191,68,3,5,394,62,51,6.354838709677419,0.8225806451612904,1,0,1,0
6,242,68,3,5,146,62,51,2.3548387096774195,0.8225806451612904,1,1,1,0
6,221,67,4,5,386,44,36,8.772727272727273,0.8181818181818182,1,0,1,0
6,110,72,3,5,646,27,22,23.925925925925927,0.8148148148148148,1,0,1,0
6,133,11,2,34,59,176,48,2.983050847457627,0.8135593220338984,1,1,1,0
6,31,11,6,34,359,176,142,2.039772727272727,0.8068181818181818,1,1,1,1
6,105,28,3,15,1721,88,71,19.556818181818183,0.8068181818181818,1,0,1,0
6,110,11,3,34,646,176,142,3.6704545454545454,0.8068181818181818,1,0,1,0
6,170,28,3,15,1720,88,71,19.545454545454547,0.8068181818181818,1,0,1,0
6,254,20,2,22,2926,98,79,29.857142857142858,0.8061224489795918,1,0,1,0
6,141,34,2,12,217,72,58,3.013888888888889,0.8055555555555556,1,0,1,0
6,175,34,3,12,262,72,58,3.638888888888889,0.8055555555555556,1,0,1,0
6,30,8,3,38,166,85,68,1.9529411764705882,0.8,1,1,1,0
6,223,75,2,5,698,60,48,11.633333333333333,0.8,1,0,1,0
6,43,19,3,22,119,1045,95,8.781512605042018,0.7983193277310925,1,0,1,0
6,86,11,2,34,757,176,140,4.301136363636363,0.7954545454545454,1,0,1,0
6,181,31,2,13,1336,102,81,13.098039215686274,0.7941176470588235,1,0,1,0
6,168,68,3,5,167,62,49,2.693548387096774,0.7903225806451613,1,1,1,0
6,145,75,5,5,3386,60,47,56.43333333333333,0.7833333333333333,1,0,1,1
6,53,38,2,10,292,55,43,5.3090909090909095,0.7818181818181819,1,0,1,0
6,77,21,3,21,4386,73,57,60.082191780821915,0.7808219178082192,1,0,1,0
6,260,21,3,21,3796,73,57,52.0,0.7808219178082192,1,0,1,0
6,285,2,2,60,166,9620,129,57.95180722891566,0.7771084337349398,1,0,1,0
6,176,20,2,22,1234,98,76,12.591836734693878,0.7755102040816326,1,0,1,0
6,182,31,5,13,2175,102,79,21.323529411764707,0.7745098039215687,1,0,1,1
6,231,68,2,5,243,62,48,3.9193548387096775,0.7741935483870968,1,0,1,0
6,114,67,4,5,360,44,34,8.181818181818182,0.7727272727272727,1,0,1,0
6,115,67,3,5,489,44,34,11.113636363636363,0.7727272727272727,1,0,1,0
6,107,35,5,11,1853,26,20,71.26923076923077,0.7692307692307693,1,0,1,1
6,221,50,4,7,386,13,10,29.692307692307693,0.7692307692307693,1,0,1,0
6,208,21,3,21,527,73,56,7.219178082191781,0.7671232876712328,1,0,1,0
6,182,20,5,22,2175,98,75,22.193877551020407,0.7653061224489796,1,0,1,1
6,255,32,2,13,2647,251,192,10.54581673306773,0.7649402390438247,1,0,1,0
6,219,63,3,6,485,29,22,16.724137931034484,0.7586206896551724,1,0,1,0
6,181,32,2,13,1336,251,190,5.322709163346613,0.7569721115537849,1,0,1,0
6,215,11,3,34,581,176,133,3.3011363636363638,0.7556818181818182,1,0,1,0
6,206,31,3,13,1290,102,77,12.647058823529411,0.7549019607843137,1,0,1,0
6,114,43,4,9,360,117,88,3.076923076923077,0.7521367521367521,1,0,1,0
6,107,34,5,12,1853,72,54,25.73611111111111,0.75,1,0,1,1
6,127,34,6,12,3020,72,54,41.94444444444444,0.75,1,0,1,1
6,239,34,2,12,3670,72,54,50.97222222222222,0.75,1,0,1,0
6,316,2,9,60,5861,9620,4364,1.6413581300119433,0.7445828356935676,1,1,1,1
6,215,68,3,5,581,62,46,9.370967741935484,0.7419354838709677,1,0,1,0
6,109,72,4,5,630,27,20,23.333333333333332,0.7407407407407407,1,0,1,0
6,212,9,3,35,871,92,68,9.467391304347826,0.7391304347826086,1,0,1,0
6,161,34,5,12,2371,72,53,32.93055555555556,0.7361111111111112,1,0,1,1
6,236,43,2,9,554,117,86,4.735042735042735,0.7350427350427351,1,0,1,0
6,141,35,2,11,217,26,19,8.346153846153847,0.7307692307692307,1,0,1,0
6,175,35,3,11,262,26,19,10.076923076923077,0.7307692307692307,1,0,1,0
6,239,35,2,11,3670,26,19,141.15384615384616,0.7307692307692307,1,0,1,0
6,152,9,6,35,404,92,67,4.391304347826087,0.7282608695652174,1,0,1,1
6,154,9,3,35,391,92,67,4.25,0.7282608695652174,1,0,1,0
6,169,11,2,34,473,176,128,2.6875,0.7272727272727273,1,1,1,0
6,205,20,2,22,1295,98,71,13.214285714285714,0.7244897959183674,1,0,1,0
6,127,63,6,6,3020,29,21,104.13793103448276,0.7241379310344828,1,0,1,1
6,80,75,2,5,691,60,43,11.516666666666667,0.7166666666666667,1,0,1,0
6,54,21,5,21,585,73,52,8.013698630136986,0.7123287671232876,1,0,1,1
6,221,9,4,35,386,92,65,4.195652173913044,0.7065217391304348,1,0,1,0
6,80,72,2,5,691,27,19,25.59259259259259,0.7037037037037037,1,0,1,0
6,280,2,2,60,70,9620,49,137.42857142857142,0.7,1,0,1,0
6,104,43,4,9,187,117,81,1.5982905982905984,0.6923076923076923,1,1,1,0
6,113,35,2,11,85,26,18,3.269230769230769,0.6923076923076923,1,0,1,0
6,155,50,3,7,79,13,9,6.076923076923077,0.6923076923076923,1,0,1,0
6,313,2,3,60,2659,9620,1824,3.617901466716811,0.6859721699887176,1,0,1,0
6,107,62,5,6,1853,41,28,45.19512195121951,0.6829268292682927,1,0,1,1
6,66,11,3,34,53,176,36,3.3207547169811322,0.6792452830188679,1,0,1,0
6,18,72,2,5,69,27,18,2.5555555555555554,0.6666666666666666,1,1,1,0
6,80,34,2,12,691,72,48,9.597222222222221,0.6666666666666666,1,0,1,0
6,86,72,2,5,757,27,18,28.037037037037038,0.6666666666666666,1,0,1,0
6,84,20,2,22,267,98,65,2.7244897959183674,0.6632653061224489,1,1,1,0
6,140,20,2,22,566,98,65,5.775510204081633,0.6632653061224489,1,0,1,0
6,141,52,2,7,217,94,62,2.3085106382978724,0.6595744680851063,1,1,1,0
6,17,8,8,38,271,85,56,3.1882352941176473,0.6588235294117647,1,0,1,1
6,77,62,3,6,4386,41,27,106.97560975609755,0.6585365853658537,1,0,1,0
6,152,43,6,9,404,117,77,3.452991452991453,0.6581196581196581,1,0,1,1
6,79,35,2,11,2995,26,17,115.1923076923077,0.6538461538461539,1,0,1,0
6,127,35,6,11,3020,26,17,116.15384615384616,0.6538461538461539,1,0,1,1
6,153,11,2,34,350,176,115,1.9886363636363635,0.6534090909090909,1,1,1,0
6,193,20,3,22,1946,98,64,19.857142857142858,0.6530612244897959,1,0,1,0
6,47,68,2,5,366,62,40,5.903225806451613,0.6451612903225806,1,0,1,0
6,110,21,3,21,646,73,47,8.849315068493151,0.6438356164383562,1,0,1,0
6,114,9,4,35,360,92,59,3.9130434782608696,0.6413043478260869,1,0,1,0
6,154,43,3,9,391,117,75,3.341880341880342,0.6410256410256411,1,0,1,0
6,240,43,2,9,663,117,75,5.666666666666667,0.6410256410256411,1,0,1,0
6,296,2,2,60,722,9620,462,13.32409972299169,0.6398891966759003,1,0,1,0
6,156,62,3,6,195,41,26,4.7560975609756095,0.6341463414634146,1,0,1,0
6,259,75,2,5,135,60,38,2.25,0.6333333333333333,1,1,1,0
6,302,2,2,60,2643,9620,1666,3.639803253878169,0.6303443057132047,1,0,1,0
6,50,72,2,5,173,27,17,6.407407407407407,0.6296296296296297,1,0,1,0
6,79,32,2,13,2995,251,158,11.93227091633466,0.6294820717131474,1,0,1,0
6,305,2,2,60,2857,9620,1787,3.367168358417921,0.6254812740637031,1,0,1,0
6,213,63,5,6,408,29,18,14.068965517241379,0.6206896551724138,1,0,1,1
6,62,9,3,35,728,92,57,7.913043478260869,0.6195652173913043,1,0,1,0
6,145,38,5,10,3386,55,34,61.56363636363636,0.6181818181818182,1,0,1,1
6,317,2,7,60,13228,9620,5932,1.375051975051975,0.6166320166320166,1,1,1,1
6,209,21,2,21,2003,73,45,27.438356164383563,0.6164383561643836,1,0,1,0
6,236,21,2,21,554,73,45,7.589041095890411,0.6164383561643836,1,0,1,0
6,114,50,4,7,360,13,8,27.692307692307693,0.6153846153846154,1,0,1,0
6,121,50,2,7,92,13,8,7.076923076923077,0.6153846153846154,1,0,1,0
6,238,43,3,9,879,117,72,7.512820512820513,0.6153846153846154,1,0,1,0
6,152,67,6,5,404,44,27,9.181818181818182,0.6136363636363636,1,0,1,1
6,154,67,3,5,391,44,27,8.886363636363637,0.6136363636363636,1,0,1,0
6,201,28,4,15,165,88,54,1.875,0.6136363636363636,1,1,1,0
6,202,28,3,15,152,88,54,1.7272727272727273,0.6136363636363636,1,1,1,0
6,279,2,2,60,75,9620,46,128.26666666666668,0.6133333333333333,1,0,1,0
6,182,32,5,13,2175,251,153,8.665338645418327,0.6095617529880478,1,0,1,1
6,116,9,2,35,377,92,56,4.0978260869565215,0.6086956521739131,1,0,1,0
6,70,32,2,13,134,251,81,1.873134328358209,0.6044776119402985,1,1,1,0
6,188,32,2,13,134,251,81,1.873134328358209,0.6044776119402985,1,1,1,0
6,19,32,3,13,164,251,99,1.5304878048780488,0.6036585365853658,1,1,1,0
