slice_0based,pattern_id,cfu_id,pattern_n_members,cfu_n_events,Ap_pattern_pixels,Acfu_pixels,overlap_pixels,ratio,coverage,passes_overlap,passes_ratio,passes_coverage,passes_members
5,274,56,3,8,651,55,55,11.836363636363636,1.0,1,0,1,0
5,275,56,2,8,839,55,55,15.254545454545454,1.0,1,0,1,0
5,275,89,2,5,839,32,32,26.21875,1.0,1,0,1,0
5,277,91,2,5,100,796,100,7.96,1.0,1,0,1,0
5,296,60,4,7,11004,24,24,458.5,1.0,1,0,1,0
5,299,50,2,8,9356,52,52,179.92307692307693,1.0,1,0,1,0
5,301,7,2,39,297,14633,297,49.26936026936027,1.0,1,0,1,0
5,318,28,2,15,65,2721,65,41.86153846153846,1.0,1,0,1,0
5,319,28,2,15,70,2721,70,38.871428571428574,1.0,1,0,1,0
5,317,7,2,39,110,14633,109,133.02727272727273,0.990909090909091,1,0,1,0
5,244,13,3,27,1056,109,108,9.688073394495413,0.9908256880733946,1,0,1,0
5,316,7,2,39,99,14633,98,147.8080808080808,0.98989898989899,1,0,1,0
5,273,40,3,10,2961,98,97,30.214285714285715,0.9897959183673469,1,0,1,0
5,223,9,2,37,837,86,85,9.732558139534884,0.9883720930232558,1,0,1,0
5,319,7,2,39,70,14633,69,209.04285714285714,0.9857142857142858,1,0,1,0
5,286,7,3,39,753,14633,742,19.432934926958833,0.9853917662682603,1,0,1,0
5,91,4,2,53,746,136,134,5.485294117647059,0.9852941176470589,1,0,1,0
5,318,7,2,39,65,14633,64,225.12307692307692,0.9846153846153847,1,0,1,0
5,143,11,2,29,224,61,60,3.6721311475409837,0.9836065573770492,1,0,1,0
5,237,56,4,8,1001,55,54,18.2,0.9818181818181818,1,0,1,0
5,176,13,3,27,1525,109,107,13.990825688073395,0.981651376146789,1,0,1,0
5,252,55,2,8,1714,161,158,10.645962732919255,0.9813664596273292,1,0,1,0
5,251,73,2,6,1456,53,52,27.471698113207548,0.9811320754716981,1,0,1,0
5,321,50,2,8,11956,52,51,229.92307692307693,0.9807692307692307,1,0,1,0
5,195,4,4,53,649,136,133,4.772058823529412,0.9779411764705882,1,0,1,0
5,199,4,2,53,653,136,133,4.801470588235294,0.9779411764705882,1,0,1,0
5,200,4,3,53,626,136,133,4.602941176470588,0.9779411764705882,1,0,1,0
5,71,33,3,13,262,45,44,5.822222222222222,0.9777777777777777,1,0,1,0
5,239,33,3,13,2213,45,44,49.17777777777778,0.9777777777777777,1,0,1,0
5,11,88,3,5,526,134,131,3.925373134328358,0.9776119402985075,1,0,1,0
5,201,9,4,37,814,86,84,9.465116279069768,0.9767441860465116,1,0,1,0
5,205,25,3,18,3057,121,118,25.264462809917354,0.9752066115702479,1,0,1,0
5,273,85,3,5,2961,40,39,74.025,0.975,1,0,1,0
5,273,10,3,33,2961,72,70,41.125,0.9722222222222222,1,0,1,0
5,140,89,5,5,1651,32,31,51.59375,0.96875,1,0,1,1
5,174,89,4,5,1536,32,31,48.0,0.96875,1,0,1,0
5,241,89,2,5,490,32,31,15.3125,0.96875,1,0,1,0
5,275,9,2,37,839,86,83,9.755813953488373,0.9651162790697675,1,0,1,0
5,110,56,5,8,1274,55,53,23.163636363636364,0.9636363636363636,1,0,1,1
5,176,56,3,8,1525,55,53,27.727272727272727,0.9636363636363636,1,0,1,0
5,238,56,4,8,871,55,53,15.836363636363636,0.9636363636363636,1,0,1,0
5,248,56,4,8,1305,55,53,23.727272727272727,0.9636363636363636,1,0,1,0
5,258,13,2,27,1049,109,105,9.623853211009175,0.963302752293578,1,0,1,0
5,231,57,2,8,808,27,26,29.925925925925927,0.9629629629629629,1,0,1,0
5,151,29,6,14,1537,51,49,30.137254901960784,0.9607843137254902,1,0,1,1
5,228,29,7,14,2159,51,49,42.333333333333336,0.9607843137254902,1,0,1,1
5,30,48,3,9,691,24,23,28.791666666666668,0.9583333333333334,1,0,1,0
5,90,48,3,9,450,24,23,18.75,0.9583333333333334,1,0,1,0
5,149,48,3,9,1452,24,23,60.5,0.9583333333333334,1,0,1,0
5,150,48,3,9,636,24,23,26.5,0.9583333333333334,1,0,1,0
5,298,7,2,39,168,14633,161,87.10119047619048,0.9583333333333334,1,0,1,0
5,229,3,9,94,1695,235,225,7.212765957446808,0.9574468085106383,1,0,1,1
5,151,4,6,53,1537,136,130,11.301470588235293,0.9558823529411765,1,0,1,1
5,237,13,4,27,1001,109,104,9.18348623853211,0.9541284403669725,1,0,1,0
5,90,87,3,5,450,43,41,10.465116279069768,0.9534883720930233,1,0,1,0
5,248,9,4,37,1305,86,82,15.174418604651162,0.9534883720930233,1,0,1,0
5,137,25,3,18,1215,121,115,10.041322314049587,0.9504132231404959,1,0,1,0
5,207,72,2,6,404,40,38,10.1,0.95,1,0,1,0
5,215,72,3,6,1185,40,38,29.625,0.95,1,0,1,0
5,300,7,4,39,396,14633,376,36.9520202020202,0.9494949494949495,1,0,1,0
5,151,20,6,22,1537,59,56,26.050847457627118,0.9491525423728814,1,0,1,1
5,176,3,3,94,1525,235,223,6.48936170212766,0.948936170212766,1,0,1,0
5,152,56,3,8,924,55,52,16.8,0.9454545454545454,1,0,1,0
5,210,56,3,8,929,55,52,16.89090909090909,0.9454545454545454,1,0,1,0
5,92,10,6,33,1413,72,68,19.625,0.9444444444444444,1,0,1,1
5,8,25,3,18,53,121,50,2.2830188679245285,0.9433962264150944,1,1,1,0
5,209,25,4,18,2110,121,114,17.43801652892562,0.9421487603305785,1,0,1,0
5,273,55,3,8,2961,161,151,18.391304347826086,0.937888198757764,1,0,1,0
5,136,95,5,5,403,64,60,6.296875,0.9375,1,0,1,1
5,190,95,3,5,469,64,60,7.328125,0.9375,1,0,1,0
5,201,89,4,5,814,32,30,25.4375,0.9375,1,0,1,0
5,237,89,4,5,1001,32,30,31.28125,0.9375,1,0,1,0
5,265,95,3,5,432,64,60,6.75,0.9375,1,0,1,0
5,165,13,5,27,1129,109,102,10.357798165137615,0.9357798165137615,1,0,1,1
5,206,13,7,27,3097,109,102,28.412844036697248,0.9357798165137615,1,0,1,1
5,42,11,7,29,297,61,57,4.868852459016393,0.9344262295081968,1,0,1,1
5,226,25,3,18,2151,121,113,17.776859504132233,0.9338842975206612,1,0,1,0
5,211,4,3,53,438,136,127,3.2205882352941178,0.9338235294117647,1,0,1,0
5,17,32,3,13,1025,30,28,34.166666666666664,0.9333333333333333,1,0,1,0
5,49,49,2,9,341,15,14,22.733333333333334,0.9333333333333333,1,0,1,0
5,152,49,3,9,924,15,14,61.6,0.9333333333333333,1,0,1,0
5,159,49,5,9,353,15,14,23.533333333333335,0.9333333333333333,1,0,1,1
5,226,49,3,9,2151,15,14,143.4,0.9333333333333333,1,0,1,0
5,251,33,2,13,1456,45,42,32.355555555555554,0.9333333333333333,1,0,1,0
5,257,49,4,9,341,15,14,22.733333333333334,0.9333333333333333,1,0,1,0
5,110,9,5,37,1274,86,80,14.813953488372093,0.9302325581395349,1,0,1,1
5,238,9,4,37,871,86,80,10.127906976744185,0.9302325581395349,1,0,1,0
5,185,56,2,8,432,55,51,7.8545454545454545,0.9272727272727272,1,0,1,0
5,201,56,4,8,814,55,51,14.8,0.9272727272727272,1,0,1,0
5,258,56,2,8,1049,55,51,19.072727272727274,0.9272727272727272,1,0,1,0
5,110,13,5,27,1274,109,101,11.688073394495413,0.926605504587156,1,0,1,1
5,149,4,3,53,1452,136,126,10.676470588235293,0.9264705882352942,1,0,1,0
5,48,57,5,8,1218,27,25,45.111111111111114,0.9259259259259259,1,0,1,1
5,186,57,3,8,1218,27,25,45.111111111111114,0.9259259259259259,1,0,1,0
5,213,72,2,6,1194,40,37,29.85,0.925,1,0,1,0
5,213,85,2,5,1194,40,37,29.85,0.925,1,0,1,0
5,215,85,3,5,1185,40,37,29.625,0.925,1,0,1,0
5,140,29,5,14,1651,51,47,32.372549019607845,0.9215686274509803,1,0,1,1
5,174,29,4,14,1536,51,47,30.11764705882353,0.9215686274509803,1,0,1,0
5,176,29,3,14,1525,51,47,29.901960784313726,0.9215686274509803,1,0,1,0
5,24,11,7,29,274,61,56,4.491803278688525,0.9180327868852459,1,0,1,1
5,213,88,2,5,1194,134,123,8.91044776119403,0.917910447761194,1,0,1,0
5,215,88,3,5,1185,134,123,8.843283582089553,0.917910447761194,1,0,1,0
5,205,13,3,27,3057,109,100,28.045871559633028,0.9174311926605505,1,0,1,0
5,104,77,3,5,166,12,11,13.833333333333334,0.9166666666666666,1,0,1,0
5,148,48,2,9,503,24,22,20.958333333333332,0.9166666666666666,1,0,1,0
5,149,10,3,33,1452,72,66,20.166666666666668,0.9166666666666666,1,0,1,0
5,174,3,4,94,1536,235,215,6.536170212765957,0.9148936170212766,1,0,1,0
5,31,88,2,5,355,134,122,2.6492537313432836,0.9104477611940298,1,1,1,0
5,205,9,3,37,3057,86,78,35.54651162790697,0.9069767441860465,1,0,1,0
5,206,9,7,37,3097,86,78,36.01162790697674,0.9069767441860465,1,0,1,1
5,214,9,3,37,825,86,78,9.593023255813954,0.9069767441860465,1,0,1,0
5,214,89,3,5,825,32,29,25.78125,0.90625,1,0,1,0
5,218,89,3,5,185,32,29,5.78125,0.90625,1,0,1,0
5,274,89,3,5,651,32,29,20.34375,0.90625,1,0,1,0
5,213,32,2,13,1194,30,27,39.8,0.9,1,0,1,0
5,215,32,3,13,1185,30,27,39.5,0.9,1,0,1,0
5,137,4,3,53,1215,136,122,8.933823529411764,0.8970588235294118,1,0,1,0
5,206,25,7,18,3097,121,108,25.59504132231405,0.8925619834710744,1,0,1,1
5,240,3,3,94,1086,235,209,4.621276595744681,0.8893617021276595,1,0,1,0
5,209,57,4,8,2110,27,24,78.14814814814815,0.8888888888888888,1,0,1,0
5,226,57,3,8,2151,27,24,79.66666666666667,0.8888888888888888,1,0,1,0
5,239,57,3,8,2213,27,24,81.96296296296296,0.8888888888888888,1,0,1,0
5,139,3,2,94,91,235,80,2.5824175824175826,0.8791208791208791,1,1,1,0
5,67,48,2,9,212,24,21,8.833333333333334,0.875,1,0,1,0
5,176,48,3,9,1525,24,21,63.541666666666664,0.875,1,0,1,0
5,194,48,3,9,215,24,21,8.958333333333334,0.875,1,0,1,0
5,195,48,4,9,649,24,21,27.041666666666668,0.875,1,0,1,0
5,199,48,2,9,653,24,21,27.208333333333332,0.875,1,0,1,0
5,200,48,3,9,626,24,21,26.083333333333332,0.875,1,0,1,0
5,246,3,2,94,85,235,74,2.764705882352941,0.8705882352941177,1,1,1,0
5,206,32,7,13,3097,30,26,103.23333333333333,0.8666666666666667,1,0,1,1
5,308,50,2,8,12584,52,45,242.0,0.8653846153846154,1,0,1,0
5,109,80,5,5,273,22,19,12.409090909090908,0.8636363636363636,1,0,1,1
5,12,87,7,5,1040,43,37,24.186046511627907,0.8604651162790697,1,0,1,1
5,209,87,4,5,2110,43,37,49.06976744186046,0.8604651162790697,1,0,1,0
5,229,9,9,37,1695,86,74,19.709302325581394,0.8604651162790697,1,0,1,1
5,165,3,5,94,1129,235,201,4.804255319148936,0.8553191489361702,1,0,1,1
5,174,56,4,8,1536,55,47,27.927272727272726,0.8545454545454545,1,0,1,0
5,223,56,2,8,837,55,47,15.218181818181819,0.8545454545454545,1,0,1,0
5,264,43,2,9,310,34,29,9.117647058823529,0.8529411764705882,1,0,1,0
5,273,25,3,18,2961,121,103,24.47107438016529,0.8512396694214877,1,0,1,0
5,250,72,2,6,243,40,34,6.075,0.85,1,0,1,0
5,48,9,5,37,1218,86,73,14.162790697674419,0.8488372093023255,1,0,1,1
5,186,9,3,37,1218,86,73,14.162790697674419,0.8488372093023255,1,0,1,0
5,210,20,3,22,929,59,50,15.745762711864407,0.847457627118644,1,0,1,0
5,273,93,3,5,2961,239,202,12.389121338912133,0.8451882845188284,1,0,1,0
5,78,13,3,27,551,109,92,5.055045871559633,0.8440366972477065,1,0,1,0
5,168,89,2,5,80,32,27,2.5,0.84375,1,1,1,0
5,267,44,2,9,679,32,27,21.21875,0.84375,1,0,1,0
5,12,25,7,18,1040,121,102,8.59504132231405,0.8429752066115702,1,0,1,1
5,251,55,2,8,1456,161,135,9.043478260869565,0.8385093167701864,1,0,1,0
5,149,87,3,5,1452,43,36,33.76744186046512,0.8372093023255814,1,0,1,0
5,1,86,3,5,116,302,97,2.603448275862069,0.8362068965517241,1,1,1,0
5,1,91,3,5,116,796,97,6.862068965517241,0.8362068965517241,1,0,1,0
5,237,3,4,94,1001,235,196,4.259574468085106,0.8340425531914893,1,0,1,0
5,258,3,2,94,1049,235,196,4.463829787234043,0.8340425531914893,1,0,1,0
5,165,77,5,5,1129,12,10,94.08333333333333,0.8333333333333334,1,0,1,1
5,205,32,3,13,3057,30,25,101.9,0.8333333333333334,1,0,1,0
5,245,77,3,5,304,12,10,25.333333333333332,0.8333333333333334,1,0,1,0
5,272,77,2,5,304,12,10,25.333333333333332,0.8333333333333334,1,0,1,0
5,251,40,2,10,1456,98,81,14.857142857142858,0.826530612244898,1,0,1,0
5,252,40,2,10,1714,98,81,17.489795918367346,0.826530612244898,1,0,1,0
5,157,13,2,27,431,109,90,3.9541284403669725,0.8256880733944955,1,0,1,0
5,146,91,2,5,137,796,113,5.810218978102189,0.8248175182481752,1,0,1,0
5,166,56,5,8,109,55,45,1.981818181818182,0.8181818181818182,1,1,1,1
5,212,4,2,53,1482,136,111,10.897058823529411,0.8161764705882353,1,0,1,0
5,59,91,3,5,268,796,218,2.970149253731343,0.8134328358208955,1,1,1,0
5,157,89,2,5,431,32,26,13.46875,0.8125,1,0,1,0
5,136,10,5,33,403,72,58,5.597222222222222,0.8055555555555556,1,0,1,1
5,190,10,3,33,469,72,58,6.513888888888889,0.8055555555555556,1,0,1,0
5,90,25,3,18,450,121,97,3.71900826446281,0.8016528925619835,1,0,1,0
5,151,49,6,9,1537,15,12,102.46666666666667,0.8,1,0,1,1
5,189,56,3,8,447,55,44,8.127272727272727,0.8,1,0,1,0
5,243,56,3,8,447,55,44,8.127272727272727,0.8,1,0,1,0
5,273,49,3,9,2961,15,12,197.4,0.8,1,0,1,0
5,228,4,7,53,2159,136,108,15.875,0.7941176470588235,1,0,1,1
5,11,73,3,6,526,53,42,9.924528301886792,0.7924528301886793,1,0,1,0
5,36,48,4,9,199,24,19,8.291666666666666,0.7916666666666666,1,0,1,0
5,313,60,3,7,8389,24,19,349.5416666666667,0.7916666666666666,1,0,1,0
5,314,60,4,7,10452,24,19,435.5,0.7916666666666666,1,0,1,0
5,321,60,2,7,11956,24,19,498.1666666666667,0.7916666666666666,1,0,1,0
5,158,13,2,27,222,109,86,2.036697247706422,0.7889908256880734,1,1,1,0
5,252,37,2,10,1714,65,51,26.369230769230768,0.7846153846153846,1,0,1,0
5,78,3,3,94,551,235,184,2.34468085106383,0.7829787234042553,1,1,1,0
5,208,56,2,8,83,55,43,1.509090909090909,0.7818181818181819,1,1,1,0
5,244,3,3,94,1056,235,183,4.493617021276596,0.7787234042553192,1,0,1,0
5,273,33,3,13,2961,45,35,65.8,0.7777777777777778,1,0,1,0
5,253,11,2,29,319,61,47,5.229508196721311,0.7704918032786885,1,0,1,0
5,314,7,4,39,10452,14633,8038,1.4000191350937619,0.7690394182931496,1,1,1,0
5,206,88,7,5,3097,134,103,23.111940298507463,0.7686567164179104,1,0,1,1
5,311,7,7,39,6125,14633,4683,2.389061224489796,0.7645714285714286,1,1,1,1
5,63,3,3,94,54,235,41,4.351851851851852,0.7592592592592593,1,0,1,0
5,309,7,4,39,7232,14633,5474,2.0233683628318584,0.7569137168141593,1,1,1,0
5,165,9,5,37,1129,86,65,13.127906976744185,0.7558139534883721,1,0,1,1
5,209,33,4,13,2110,45,34,46.888888888888886,0.7555555555555555,1,0,1,0
5,251,37,2,10,1456,65,49,22.4,0.7538461538461538,1,0,1,0
5,37,48,5,9,621,24,18,25.875,0.75,1,0,1,1
5,49,48,2,9,341,24,18,14.208333333333334,0.75,1,0,1,0
5,54,48,4,9,101,24,18,4.208333333333333,0.75,1,0,1,0
5,110,77,5,5,1274,12,9,106.16666666666667,0.75,1,0,1,1
5,123,48,5,9,548,24,18,22.833333333333332,0.75,1,0,1,1
5,159,48,5,9,353,24,18,14.708333333333334,0.75,1,0,1,1
5,176,89,3,5,1525,32,24,47.65625,0.75,1,0,1,0
5,181,4,4,53,1117,136,102,8.213235294117647,0.75,1,0,1,0
5,207,85,2,5,404,40,30,10.1,0.75,1,0,1,0
5,211,48,3,9,438,24,18,18.25,0.75,1,0,1,0
5,239,95,3,5,2213,64,48,34.578125,0.75,1,0,1,0
5,248,77,4,5,1305,12,9,108.75,0.75,1,0,1,0
5,250,85,2,5,243,40,30,6.075,0.75,1,0,1,0
5,254,77,2,5,669,12,9,55.75,0.75,1,0,1,0
5,257,48,4,9,341,24,18,14.208333333333334,0.75,1,0,1,0
5,271,85,3,5,489,40,30,12.225,0.75,1,0,1,0
5,274,77,3,5,651,12,9,54.25,0.75,1,0,1,0
5,205,88,3,5,3057,134,100,22.813432835820894,0.746268656716418,1,0,1,0
5,189,20,3,22,447,59,44,7.576271186440678,0.7457627118644068,1,0,1,0
5,243,20,3,22,447,59,44,7.576271186440678,0.7457627118644068,1,0,1,0
5,269,41,2,10,430,59,44,7.288135593220339,0.7457627118644068,1,0,1,0
5,282,41,2,10,426,59,44,7.220338983050848,0.7457627118644068,1,0,1,0
