slice_0based,pattern_id,cfu_id,pattern_n_members,cfu_n_events,Ap_pattern_pixels,Acfu_pixels,overlap_pixels,ratio,coverage,passes_overlap,passes_ratio,passes_coverage,passes_members
7,185,9,6,27,364,147,116,2.4761904761904763,0.7891156462585034,1,1,1,1
7,70,50,7,6,161,64,39,2.515625,0.609375,1,1,1,1
